timestamp,rt_catalogue_get_mongo_categories_count,rt_catalogue_get_mongo_categories_sum,rt_catalogue_get_mongo_products_count,rt_catalogue_get_mongo_products_sum,rt_catalogue_get_mongo_productscat_count,rt_catalogue_get_mongo_productscat_sum,rt_catalogue_get_mongo_productsku_count,rt_catalogue_get_mongo_productsku_sum,rt_catalogue_get_mongo_search_count,rt_catalogue_get_mongo_search_sum
2023-03-21 03:18:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:18:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:18:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:18:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:18:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:18:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:18:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:18:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:18:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:18:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:18:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:18:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:19:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:19:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:19:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:19:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:19:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:19:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:19:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:19:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:19:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:19:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:19:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:19:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:20:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:20:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:20:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:20:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:20:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:20:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:20:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:20:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:20:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:20:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:20:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:20:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:21:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:21:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:21:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:21:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:21:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:21:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:21:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:21:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:21:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:21:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:21:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:21:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:22:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:22:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:22:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:22:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:22:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:22:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:22:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:22:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:22:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:22:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:22:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:22:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:23:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:23:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:23:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:23:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:23:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:23:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:23:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:23:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:23:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:23:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:23:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:23:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:24:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:24:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:24:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:24:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:24:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:24:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:24:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:24:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:24:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:24:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:24:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:24:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:25:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:25:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:25:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:25:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:25:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:25:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:25:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:25:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:25:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:25:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:25:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:25:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:26:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:26:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:26:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:26:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:26:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:26:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:26:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:26:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:26:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:26:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:26:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:26:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:27:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:27:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:27:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:27:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:27:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:27:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:27:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:27:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:27:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:27:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:27:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:27:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:28:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:28:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:28:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:28:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:28:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:28:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:28:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:28:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:28:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:28:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:28:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:28:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:29:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:29:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:29:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:29:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:29:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:29:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:29:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:29:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:29:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:29:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:29:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:29:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:30:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:30:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:30:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:30:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:30:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:30:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:30:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:30:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:30:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:30:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:30:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:30:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:31:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:31:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:31:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:31:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:31:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:31:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:31:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:31:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:31:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:31:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:31:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:31:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:32:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:32:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:32:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:32:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:32:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:32:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:32:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:32:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:32:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:32:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:32:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:32:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:33:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:33:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:33:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:33:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:33:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:33:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:33:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:33:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:33:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:33:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:33:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:33:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:34:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:34:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:34:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:34:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:34:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:34:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:34:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:34:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:34:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:34:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:34:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:34:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:35:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:35:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:35:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:35:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:35:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:35:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:35:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:35:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:35:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:35:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:35:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:35:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:36:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:36:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:36:12.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:36:17.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:36:22.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:36:27.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:36:32.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:36:37.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:36:42.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:36:47.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:36:52.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:36:57.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:37:02.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
2023-03-21 03:37:07.678000+00:00,30.0,0.0,28.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0
